id,intitule,alternance,appellationlibelle,dateActualisation,dateCreation,description,dureeTravailLibelle,dureeTravailLibelleConverti,entreprise.nom,experienceCommentaire,experienceExige,experienceLibelle,lieuTravail.codePostal,lieuTravail.commune,lieuTravail.latitude,lieuTravail.libelle,lieuTravail.longitude,natureContrat,nombrePostes,origineOffre.origine,origineOffre.urlOrigine,qualificationCode,qualificationLibelle,romeCode,romeLibelle,salaire.commentaire,salaire.libelle,secteurActivite,secteurActiviteLibelle,typeContrat,typeContratLibelle,formations,langues,origine,permis
2073916,Conseiller de ClientÃ¯le Professionnels â Groupe St TROPEZ-(H/F),No,Conseiller professionnel / Conseillère professionnelle,2019-10-03T09:56:29+02:00,2019-10-03T09:56:29+02:00,"La SociÃ©tÃ© Marseille de CrÃ©dit (Groupe CrÃ©dit du Nord) recherche pour sur le Groupe de ST TROPEZ un(e) Conseiller(e) de ClientÃ¯le Professionnels. Vos principales missions : Vous conseillez et accompagnez vos clients dans leurs projets privÃ©s et professionnels tout en ayant Ã  cÅur de les fidÃ©liser. Vous commercialisez une large gamme de produits et services financiers et contribuez au dÃ©veloppement de votre agence grÃ¢ce Ã  des actions de prospection et de recommandation. De formation supÃ©rieure (Bac4/5), vous avez une expÃ©rience bancaire significative et dÃ©montrez un intÃ©rÃªt rÃ©el pour l'Ã©conomie, la finance et la banque. Votre prioritÃ© est de conjuguer la satisfaction de vos clients avec la croissance de votre fonds de commerce et du chiffre d'affaires de votre agence. Une expÃ©rience Ã  vivre au sein d'une Ã©quipe professionnelle, cohÃ©rente et unie. Vous souhaitez vous rÃ©aliser au sein d'un groupe bancaire responsable privilÃ©giant la proximitÃ© et la recherche de l'excellence dans la relation client : contactez-nous. CrÃ©Ã©e en 1865 par des entrepreneurs marseillais, la SociÃ©tÃ© Marseillaise de CrÃ©dit est prÃ©sente dans tout le sud-est de la France au travers de 147 agences, 13 centres d'affaires Entreprises et Institutionnels et une banque PrivÃ©e. Ses 1 573 collaborateurs ont Ã  cÅur d'accompagner au quotidien plus de 430 000 clients rÃ©partis sur le pourtour mÃ©diterranÃ©en, et de soutenir par leur activitÃ© l'Ã©conomie rÃ©gionale. La SociÃ©tÃ© Marseillaise de CrÃ©dit fait aujourd'hui partie intÃ©grante du Groupe CrÃ©dit du Nord qui est au service de plus de 2 millions de clients Particuliers, 215 000 Professionnels et 53 000 Entreprises et Institutionnels sur toute la France. La satisfaction client est au cÅur de notre culture d'entreprise et de notre stratÃ©gie. Les valeurs fondamentales de notre Groupe : la proximitÃ©, liÃ©e Ã  notre fort ancrage rÃ©gional au travers de 910 agences, et l'exigence en termes de qualitÃ© de service.",,Non renseigné,,,E,Expérience exigée,,,43.533737183,13 - Bouches du Rhône,5.095419884,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2073916,X,,K1801,Conseil en emploi et insertion socioprofessionnelle,,,,,CDI,Contrat à durée indéterminée,,,ADZUNA,
2073910,CHEF DE RAYON BOUCHERIE H/F,No,Chef de rayon boucherie,2019-10-03T09:56:27+02:00,2019-10-03T09:56:27+02:00,"Vous aurez pour mission d'assurer la gestion et l'animation du rayon Boucherie Traditionnel et LS mise en place et bonne tenue du rayon - rÃ©alisation des objectifs en terme de marges et de CA - gestion commerciale dans le respect de la politique de l'enseigne - satisfaction et fidÃ©lisation de la clientÃ¯le - gestion des achats directs / centrale - management d'Ã©quipe (7 pers) - participation au recrutement - formation - respect des diffÃ©rentes lÃ©gislationsDe Formation CAP Boucherie Personne expÃ©rimentÃ©e, opÃ©rationnelle sur le rayon Boucherie. H/F de terrain, commerÃ§ant, gestionnaire et manager vous avez validÃ© une expÃ©rience minimum de 3 ans Ã  un mÃªme poste. Dynamique, motivÃ©, dÃ©terminÃ© et rigoureux: Vous Ãªtes prÃªt Ã  vous investir dans un nouveau challenge.Cabinet de Recrutement spÃ©cialisÃ© dans la Distribution et le Commerce",,Non renseigné,,,E,Expérience exigée de 3 An(s),,,43.354251862,83 - Var,6.18545723,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2073910,X,,D1502,Management/gestion de rayon produits alimentaires,,,,,CDI,Contrat à durée indéterminée,,,ADZUNA,
2073906,CHEF DE RAYON BOUCHERIE H/F,No,Chef de rayon boucherie,2019-10-03T09:56:26+02:00,2019-10-03T09:56:26+02:00,"Vous aurez pour mission d'assurer la gestion et l'animation du rayon Boucherie Traditionnel et LS mise en place et bonne tenue du rayon - rÃ©alisation des objectifs en terme de marges et de CA - gestion commerciale dans le respect de la politique de l'enseigne - satisfaction et fidÃ©lisation de la clientÃ¯le - gestion des achats directs / centrale - management d'Ã©quipe (7 pers) - participation au recrutement - formation - respect des diffÃ©rentes lÃ©gislationsDe Formation CAP Boucherie Personne expÃ©rimentÃ©e, opÃ©rationnelle sur le rayon Boucherie. H/F de terrain, commerÃ§ant, gestionnaire et manager vous avez validÃ© une expÃ©rience minimum de 3 ans Ã  un mÃªme poste. Dynamique, motivÃ©, dÃ©terminÃ© et rigoureux: Vous Ãªtes prÃªt Ã  vous investir dans un nouveau challenge.Cabinet de Recrutement spÃ©cialisÃ© dans la Distribution et le Commerce",,Non renseigné,,,E,Expérience exigée de 3 An(s),,,43.680984497,06 - Alpes Maritimes,7.094874859,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2073906,X,,D1502,Management/gestion de rayon produits alimentaires,,,,,CDI,Contrat à durée indéterminée,,,ADZUNA,
2073897,CHEF DE RAYON POISSONNERIE H/F,No,Chef de rayon poissonnerie,2019-10-03T09:56:24+02:00,2019-10-03T09:56:24+02:00,"Manager et gestionnaire averti, vous assurez la performance de votre rayon, de l'approvisionnement et des ventes. comme spÃ©cialiste du rayon marÃ©e, vos missions variÃ©es garantissent votre autonomie et votre dÃ©veloppement au sein du magasin. Fort d'expÃ©rience dans une fonction similaire, vous mettez votre esprit d'analyse et votre sens du commerce et du relationnel au service de vos clients, avec vos Ã©quipesResponsable marÃ©e avec une expÃ©rience de 3 Ã  5 ans dans le mÃªme domaine.Cabinet de Recrutement spÃ©cialisÃ© dans la Distribution et le Commerce",,Non renseigné,,,E,Expérience exigée,,,43.354251862,83 - Var,6.18545723,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2073897,X,,D1502,Management/gestion de rayon produits alimentaires,,,,,CDI,Contrat à durée indéterminée,,,ADZUNA,
2073807,Assistant Commercial RÃ©seau â Aix en Provence (13)-(H/F),No,Assistant commercial / Assistante commerciale,2019-10-03T09:56:01+02:00,2019-10-03T09:56:01+02:00,"CrÃ©Ã©e en 1865 par des entrepreneurs marseillais, la SociÃ©tÃ© Marseillaise de CrÃ©dit est prÃ©sente dans tout le sud-est de la France au travers de 147 agences, 13 centres d'affaires Entreprises et Institutionnels et une banque PrivÃ©e. Ses 1 573 collaborateurs ont Ã  cÅur d'accompagner au quotidien plus de 430 000 clients rÃ©partis sur le pourtour mÃ©diterranÃ©en, et de soutenir par leur activitÃ© l'Ã©conomie rÃ©gionale. La SociÃ©tÃ© Marseillaise de CrÃ©dit fait aujourd'hui partie intÃ©grante du Groupe CrÃ©dit du Nord qui est au service de plus de 2 millions de clients Particuliers, 215 000 Professionnels et 53 000 Entreprises et Institutionnels sur toute la France. La satisfaction client est au cÅur de notre culture d'entreprise et de notre stratÃ©gie. Les valeurs fondamentales de notre Groupe : la proximitÃ©, liÃ©e Ã  notre fort ancrage rÃ©gional au travers de 910 agences, et l'exigence en termes de qualitÃ© de service. La SociÃ©tÃ© Marseille de CrÃ©dit (Groupe CrÃ©dit du Nord) recherche pour la rÃ©gion d'Aix en Provence un(e) Assistant(e) Commercial(e). Vos principales missions : En appui des conseillers, vous Ãªtes en charge de la gestion de l'accueil et du guichet. Vous effectuez et suivez au quotidien les opÃ©rations courantes des clients. Vous contribuez Ã©galement au dÃ©veloppement et au suivi de la relation commerciale en leur proposant des produits simples. CrÃ©Ã©e en 1865 par des entrepreneurs marseillais, la SociÃ©tÃ© Marseillaise de CrÃ©dit est prÃ©sente dans tout le sud-est de la France au travers de 147 agences, 13 centres d'affaires Entreprises et Institutionnels et une banque PrivÃ©e. Ses 1 573 collaborateurs ont Ã  cÅur d'accompagner au quotidien plus de 430 000 clients rÃ©partis sur le pourtour mÃ©diterranÃ©en, et de soutenir par leur activitÃ© l'Ã©conomie rÃ©gionale. La SociÃ©tÃ© Marseillaise de CrÃ©dit fait aujourd'hui partie intÃ©grante du Groupe CrÃ©dit du Nord qui est au service de plus de 2 millions de clients Particuliers, 215 000 Professionnels et 53 000 Entreprises et Institutionnels sur toute la France. La satisfaction client est au cÅur de notre culture d'entreprise et de notre stratÃ©gie. Les valeurs fondamentales de notre Groupe : la proximitÃ©, liÃ©e Ã  notre fort ancrage rÃ©gional au travers de 910 agences, et l'exigence en termes de qualitÃ© de service.",,Non renseigné,,,E,Expérience exigée,,,43.533737183,13 - Bouches du Rhône,5.095419884,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2073807,X,,D1401,Assistanat commercial,,,,,CDI,Contrat à durée indéterminée,,,ADZUNA,
2073803,CHEF DE RAYON POISSONNERIE H/F,No,Chef de rayon poissonnerie,2019-10-03T09:56:00+02:00,2019-10-03T09:56:00+02:00,"Manager et gestionnaire averti, vous assurez la performance de votre rayon, de l'approvisionnement et des ventes. comme spÃ©cialiste du rayon marÃ©e, vos missions variÃ©es garantissent votre autonomie et votre dÃ©veloppement au sein du magasin. Fort d'expÃ©rience dans une fonction similaire, vous mettez votre esprit d'analyse et votre sens du commerce et du relationnel au service de vos clients, avec vos Ã©quipesResponsable marÃ©e avec une expÃ©rience de 3 Ã  5 ans dans le mÃªme domaine.Cabinet de Recrutement spÃ©cialisÃ© dans la Distribution et le Commerce",,Non renseigné,,,E,Expérience exigée,,,43.533737183,13 - Bouches du Rhône,5.095419884,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2073803,X,,D1502,Management/gestion de rayon produits alimentaires,,,,,CDI,Contrat à durée indéterminée,,,ADZUNA,
2073801,CHEF DE RAYON BOULANGERIE H/F,No,Chef de rayon boulangerie,2019-10-03T09:56:00+02:00,2019-10-03T09:56:00+02:00,"Vous Ãªtes autonome dans votre gestion, vos achats dans le respect de la politique d'enseigne. Vous Ãªtes commerÃ§ant avant tout et cherchez Ã  satisfaire votre clientÃ¯le en proposant une offre marchande de qualitÃ© dans le respect des rÃ¯gles d'hygiÃ¯ne et de traÃ§abilitÃ©. Vous Ãªtes un manager reconnu, vous devrez faire progresser votre Ã©quipe de collaborateurs au quotidien(de 15 Ã  20 personnes).Vous avez une ExpÃ©rience RÃ©ussie dans la fonction en HypermarchÃ© et vous possÃ©der au minimum votre BP ou/et votre Brevet de MaitriseCabinet de Recrutement spÃ©cialisÃ© dans la Distribution et le Commerce",,Non renseigné,,,E,Expérience exigée,,,43.974594116,84 - Vaucluse,5.086143017,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2073801,X,,D1502,Management/gestion de rayon produits alimentaires,,,,,CDI,Contrat à durée indéterminée,,,ADZUNA,
2073788,CHEF DE RAYON POISSONNERIE H/F,No,Chef de rayon poissonnerie,2019-10-03T09:55:56+02:00,2019-10-03T09:55:56+02:00,"Manager et gestionnaire averti, vous assurez la performance de votre rayon, de l'approvisionnement et des ventes. comme spÃ©cialiste du rayon marÃ©e, vos missions variÃ©es garantissent votre autonomie et votre dÃ©veloppement au sein du magasin. Fort d'expÃ©rience dans une fonction similaire, vous mettez votre esprit d'analyse et votre sens du commerce et du relationnel au service de vos clients, avec vos Ã©quipesResponsable marÃ©e avec une expÃ©rience de 3 Ã  5 ans dans le mÃªme domaine.Cabinet de Recrutement spÃ©cialisÃ© dans la Distribution et le Commerce",,Non renseigné,,,E,Expérience exigée,,,43.974594116,84 - Vaucluse,5.086143017,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2073788,X,,D1502,Management/gestion de rayon produits alimentaires,,,,,CDI,Contrat à durée indéterminée,,,ADZUNA,
2073312,Scieur-carotteur (H/F),No,Scieur carotteur / Scieuse carotteuse de béton,2019-10-03T09:26:57+02:00,2019-10-03T09:26:56+02:00,"Aquila RH Nice, acteur du recrutement Intérim et CDI, recherche pour l'un de ses clients un scieur-carotteur (H/F).
Vous aurez pour principales missions  :
Vos missions: 
- Carottage d'éléments de structure 
- Sciage à la scie murale ( sciage à la scie de sol...)",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2073312,X,,F1704,Préparation du gros oeuvre et des travaux publics,,,,,CDI,Contrat à durée indéterminée,,,JOBINTREE,
2073308,Applicateur d'asphalte H/F,No,Applicateur / Applicatrice d'asphalte,2019-10-03T09:26:52+02:00,2019-10-03T09:26:51+02:00,"aquila RH Nice, acteur du recrutement en Intérim, CDD, CDI, recherche pour l'un de ses clients un applicateur d'asphalte (H/F).
Vos principales missions sont les suivantes :
-       Déposer les revêtements d'isolation et d'étanchéité existants et nettoyer la surface à traiter
- Sécher les surfaces (toitures, terrasses, ...)
- Effectuer les réservations des ouvertures et éléments d'ouvrage prévus (exutoire de désenfumage, aération, ...)
- Coller, souder ou fixer mécaniquement les panneaux étanches (revêtement en aluminium, zinc, ...) et isolants
- Vérifier l'étanchéité du revêtement et de l'évacuation des eaux de pluie vers les descentes
- Confectionner des rigoles en zinc ou en plomb et les raccorder aux tuyaux de descente des eaux de pluie
- Effectuer des opérations de rénovation par ragréage, petite maçonnerie, carrelage, ...
- Démolir et poser une surface en béton
- Poser des isolants phoniques sur les toits et terrasses
- Poser des revêtements en asphalte sur des sols
- Réaliser des isolations thermiques par calorifugeage
- Réaliser un chevêtre pour un châssis
- Poser et fixer des éléments de bardages métalliques
- Coordonner l'activité d'une équipe",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2073308,X,,F1613,Travaux d'étanchéité et d'isolation,,,,,CDI,Contrat à durée indéterminée,,,"CARRIEREONLINE,JOBINTREE",
2073304,coffreur/bancheur (H/F),No,Coffreur bancheur / Coffreuse bancheuse,2019-10-03T09:26:47+02:00,2019-10-03T09:26:46+02:00,"Aquila RH Nice, acteur du recrutement Intérim et CDI, recherche pour l'un de ses clients un coffreur/bancheur (H/F).
Vous aurez pour principales missions :
Nous recherchons des COFFREURS et /ou BANCHEURS qualifiés (H/F)
Vos principales missions seront :
    - Maçonnerie traditionnelle : pose de parpaings, coulage de chevêtre, enclave de fenêtres
    - Poser des coffrages
    - Assurer la mise en place et la stabilisation des banches,
    - Mettre en place des mannequins,
    - Monter des armatures en fer,
    - Fixer des banches, couler le béton, faire les vibrations,
    - Assurer la rotation des banches,",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2073304,X,,F1701,Construction en béton,,,,,CDI,Contrat à durée indéterminée,,,"JOBINTREE,METEOJOB",
2073303,canalisateur (H/F),No,Canalisateur / Canalisatrice,2019-10-03T09:26:45+02:00,2019-10-03T09:26:44+02:00,"Aquila RH Nice, acteur du recrutement Intérim et CDI, recherche pour l'un de ses clients un canalisateur (H/F).
Vous aurez pour principales missions  :
- installation des canalisations,
- pose des raccordements/tuyaux,
- création de tranchées,
- remise en état de la voirie,
- contrôle du réseau.",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2073303,X,,F1705,Pose de canalisations,,,,,CDI,Contrat à durée indéterminée,,,"JOBINTREE,METEOJOB",
2071280,Chaudronnier (H/F),No,Chaudronnier / Chaudronnière,2019-10-03T08:35:11+02:00,2019-10-03T08:35:07+02:00,"aquila RH Nice, acteur du recrutement CDI, CDD et Intérim recherche pour un de ses clients PME spécialisé dans l'industrie, un chaudronnier (H/F) expérimenté.
Vos missions consisteront à la : 
- Réalisation de pièces à l'unité ou en petite série 
- Maîtrise du process de fabrication de la lecture du plan, du débit, du pliage, du soudage, jusqu'à la finition de vos pièces
- Assemblage et contrôle des pièces",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071280,X,,H2902,Chaudronnerie - tôlerie,,,,,CDI,Contrat à durée indéterminée,,,"JOBINTREE,METEOJOB",
2071277,Manutentionnaire H/F,No,Manutentionnaire,2019-10-03T08:34:52+02:00,2019-10-03T08:34:49+02:00,"aquila RH Nice, acteur du recrutement en Intérim, CDD, CDI, recherche pour l'un de ses clients, un manutentionnaire H/F.
Vos principales missions sont les suivantes :
- Réception des commandes
- Mise en rayon ou picking des produits
- Rangement et nettoyage du magasin",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071277,X,,N1105,Manutention manuelle de charges,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 6 Mois,,,JOBINTREE,
2071275,Manoeuvre Bâtiment H/F,No,Manoeuvre bâtiment,2019-10-03T08:34:46+02:00,2019-10-03T08:34:43+02:00,"aquila RH Nice, acteur du recrutement en Intérim, CDD, CDI, recherche pour l'un de ses clients, un manœuvre H/F dans le bâtiment et travaux publics.
En collaboration avec le chef de chantier, vos principales missions sont les suivantes:
-Préparer le terrain, les outils et les matériaux nécessaires à l'exécution de travaux de construction, de réparation ou d'entretien dans le bâtiment.
-Monter  les structures porteuses telles que des échafaudages, des étaiements ou des plates-formes.
-Décharge et installe manuellement les matériaux sur les zones de stockages.",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071275,X,,F1704,Préparation du gros oeuvre et des travaux publics,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 3 Mois,,,JOBINTREE,
2071256,Electricien H/F,No,Electricien / Electricienne de maintenance,2019-10-03T08:33:37+02:00,2019-10-03T08:33:35+02:00,"aquila RH Nice, acteur du recrutement en Intérim, CDD, CDI, recherche pour l'un de ses clients basé dans la région niçoise un Electricien H/F.
Vos principales missions sont les suivantes :
- Effectuer des travaux de dépannage et de maintenance des installations électriques courants forts et courants faibles.
- Effectuer des travaux d'installations électriques courants forts et courants faibles.
- Assurer le suivi des demandes évènementielles et mettre en oeuvre le matériel nécessaire au bon déroulé de la manifestation.",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071256,X,,I1309,Maintenance électrique,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 5 Mois,,,JOBINTREE,
2071249,Aide coffreur/bancheur (H/F),No,Coffreur bancheur / Coffreuse bancheuse,2019-10-03T08:33:19+02:00,2019-10-03T08:33:17+02:00,"Aquila RH Nice, acteur du recrutement Intérim et CDI, recherche pour l'un de ses clients un aide coffreur/bancheur (H/F).
Vous aurez pour principales missions :
Sous la direction du chef de chantier,
- Aide à la réalisation de travaux de coffrage béton,
- Aide à la préfabrication d'éléments en béton,
- Aide au coulage,
- Aide au ferraillage,
- Aide au lissage.
- Aide pour les finitions
- Manutention diverses, nettoyage du chantier.",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071249,X,,F1701,Construction en béton,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 6 Mois,,,"JOBINTREE,METEOJOB",
2071248,coffreur/bancheur (H/F),No,Coffreur bancheur / Coffreuse bancheuse,2019-10-03T08:33:17+02:00,2019-10-03T08:33:16+02:00,"Aquila RH Nice, acteur du recrutement Intérim et CDI, recherche pour l'un de ses clients un coffreur/bancheur (H/F).
Vous aurez pour principales missions :
Nous recherchons des COFFREURS et /ou BANCHEURS qualifiés (H/F)
Vos principales missions seront :
    - Maçonnerie traditionnelle : pose de parpaings, coulage de chevêtre, enclave de fenêtres
    - Poser des coffrages
    - Assurer la mise en place et la stabilisation des banches,
    - Mettre en place des mannequins,
    - Monter des armatures en fer,
    - Fixer des banches, couler le béton, faire les vibrations,
    - Assurer la rotation des banches,",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071248,X,,F1701,Construction en béton,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 6 Mois,,,"JOBINTREE,METEOJOB",
2071241,Macon VRD H/F,No,Maçon / Maçonne Voiries et Réseaux Divers -VRD-,2019-10-03T08:32:31+02:00,2019-10-03T08:32:30+02:00,"aquila RH Nice, acteur du recrutement en Intérim, CDD, CDI, recherche pour l'un de ses clients, un(e) macon VRD H/F.
Vos missions :
- Positionnement des repères pour les ouvrages à construire.
- Terrassement et fondations.
- Implantation des éléments de voiries (pavés, des dalles, du mobilier urbains, etc.).
- Application et compactage des différentes couches de revêtements de chaussée
- Positionnement des repères pour les ouvrages à construire.
- Terrassement et fondations.
- Implantation des éléments de voiries (pavés, des dalles, du mobilier urbains, etc.).
- Application et compactage des différentes couches de revêtements de chaussée.
- Lecture de plans et traçage.",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071241,X,,F1702,Construction de routes et voies,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 3 Mois,,,"JOBINTREE,METEOJOB",
2071235,Conducteur d'engins VRD H/F,No,Conducteur / Conductrice d'engins de chantier,2019-10-03T08:31:55+02:00,2019-10-03T08:31:53+02:00,"aquila RH Nice, acteur du recrutement en intérim, CDD, CDI, recherche pour l'un de ses clients un conducteur d'engins VRD H/F
Vos missions:
Connaissances en topographie et lecture de plan.
Conduite engins de chantiers type mini pelle/pelle/chargeur/ CACES 1.2.4.8 Chantier.
Conduite et aider les compagnons sur chantier tout en respectant les consignes de sécurité.",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071235,X,,F1302,Conduite d'engins de terrassement et de carrière,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 3 Mois,,,JOBINTREE,
2071225,Aide Maçon H/F,No,Aide-maçon / Aide-maçonne,2019-10-03T08:31:50+02:00,2019-10-03T08:31:03+02:00,"aquila RH Nice, acteur du recrutement en Intérim, CDD, CDI, recherche pour l'un de ses clients dans la région niçoise un(e) Aide Maçon H/F.
Vos missions :
- Approvisionnement des chantiers
- Maintien en propreté des chantiers
- Aide aux travaux de dallage, coffrage, parpaing, agglos
- Préparation des matériaux",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071225,X,,F1704,Préparation du gros oeuvre et des travaux publics,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 3 Mois,,,"JOBINTREE,METEOJOB",
2071221,Préparateur de commandes (H/F),No,Préparateur / Préparatrice de commandes,2019-10-03T08:30:47+02:00,2019-10-03T08:30:46+02:00,"aquila RH Nice, agence de recrutement en CDD, CDI et Intérim,, recherche pour l'un de ses clients, acteur local leader de la logistique, un préparateur de commandes (H/F) expérimenté.
Vos missions : 
Vous réceptionnez les bons de commande
Vous préparez les commandes clients à l'aide des bons de préparation ou étiquettes d'expédition
Vous saisissez les sorties de stock sur informatique
Vous respectez les plannings de préparation en fonction des départs camions
Vous contrôlez les anomalies détectées dans les colis préparés
Vous utilisez un scan ou une douchette.",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071221,X,,N1103,Magasinage et préparation de commandes,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 5 Mois,,,JOBINTREE,
2071199,Cariste caces 3 et 5 (H/F),No,Cariste d'entrepôt,2019-10-03T08:29:42+02:00,2019-10-03T08:29:41+02:00,"aquila RH Nice, acteur du recrutement Intérim et CDI, recherche pour l'un de ses clients un Cariste d'entrepôt 1/3/5 (H/F) Vous aurez pour principales missions :
- Déchargement de camions 
- Rangement des palettes
- Garantir le bon état des colis transportés 
- En charge de la saisie des entrées informatiques.",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071199,X,,N1101,Conduite d'engins de déplacement des charges,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 6 Mois,,,"JOBINTREE,METEOJOB",
2071197,Agent d'entretien H/F,No,Agent / Agente d'entretien/propreté de locaux,2019-10-03T08:29:45+02:00,2019-10-03T08:29:37+02:00,"aquila RH Nice acteur du recrutement en Intérim, CDD, CDI recherche pour l'un de ses clients une entreprise familiale situé sur Nice, un agent d'entretien H/F.
Après une formation d'une semaine en interne vos missions seront de gérer un parc de résidences et de bureaux :
Respect et normes d'hygiène 
Manipulation de produit de nettoyage, et machine d'entretien 
Entretien des locaux
Du lundi au vendredi : 35h 
Rémunération attractive",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071197,X,,K2204,Nettoyage de locaux,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 6 Mois,,,"JOBINTREE,METEOJOB",
2071194,Plongeur H/F,No,Plongeur / Plongeuse en restauration,2019-10-03T08:29:44+02:00,2019-10-03T08:29:31+02:00,"Aquila RH Nice recherche pour l'un de ses clients restaurateurs basé à Nice un(e) plongeur (H/F).        
           
Vos missions :
- Vous lavez et rangez la vaisselle et les ustensiles de cuisine.
- Vous nettoyez le matériel et les locaux en suivant les règles d'hygiène.",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071194,X,,G1605,Plonge en restauration,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 3 Mois,,,"JOBINTREE,METEOJOB",
2071165,Chaudronnier (H/F),No,Chaudronnier / Chaudronnière,2019-10-03T08:27:56+02:00,2019-10-03T08:27:55+02:00,"aquila RH Nice, acteur du recrutement CDI, CDD et Intérim recherche pour un de ses clients PME spécialisé dans l'industrie, un chaudronnier (H/F) expérimenté.
Vos missions consisteront à la : 
- Réalisation de pièces à l'unité ou en petite série 
- Maîtrise du process de fabrication de la lecture du plan, du débit, du pliage, du soudage, jusqu'à la finition de vos pièces
- Assemblage et contrôle des pièces",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071165,X,,H2902,Chaudronnerie - tôlerie,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 6 Mois,,,JOBINTREE,
